run,case,phase,kernel,calls,total_us,share_pct,mean_us,median_us,p95_us,max_us,top_one_pct_of_group,time_rank,count_rank
1,b8_p256_o256,decode_late,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)1, (bool)0>(flash::Flash_fwd_params)",896,22120.306,22.97024598861668,24.687841517857144,22.242,23.297,865.562,3.9129748024281397,2,4
1,b8_p256_o256,decode_late,"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (int)4, (int)3, (bool)1>(flash::Flash_fwd_params)",896,2382.138,2.4736681237063967,2.6586361607142854,2.432,2.56,194.573,8.16799866338558,4,5
1,b8_p256_o256,decode_late,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",896,801.214,0.831999461016657,0.8942120535714286,0.896,0.96,1.28,0.15975756789072582,7,6
1,b8_p256_o256,decode_late,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_0,896,748.467,0.7772257356820451,0.8353426339285714,0.832,0.96,1.408,0.18811784621098857,8,7
1,b8_p256_o256,decode_late,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_1,896,721.621,0.7493482179022095,0.8053805803571429,0.8,0.832,0.993,0.13760686011077838,9,8
1,b8_p256_o256,decode_late,store_kvcache_kernel,896,680.232,0.7063689068916451,0.7591875,0.768,0.8,1.28,0.18817109456773573,10,9
1,b8_p256_o256,decode_late,triton_poi_fused_mul_silu_split_0,896,567.221,0.5890156266332455,0.6330591517857143,0.609,0.736,0.992,0.17488774216751496,11,10
1,b8_p256_o256,decode_late,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)",64,34.628,0.03595852960143582,0.5410625,0.544,0.609,0.704,2.033036848792884,16,11
1,b8_p256_o256,decode_late,triton_red_fused__softmax__to_copy_argmax_clamp_min_div_exponential_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_4,32,2670.261,2.7728618231506177,83.44565625,73.861,74.245,379.962,14.229395553468368,3,12
1,b8_p256_o256,decode_late,"void at::native::<unnamed>::indexSelectSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long)",32,144.582,0.1501373491635322,4.5181875,4.544499999999999,4.6864,4.8,3.319915342158775,12,13
1,b8_p256_o256,decode_late,triton_red_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_0,32,136.553,0.14179984673284235,4.26728125,4.208,4.41335,6.08,4.452483651036594,13,14
1,b8_p256_o256,decode_late,triton_red_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_2,32,130.698,0.13571987703154842,4.0843125,4.064,4.17165,4.257,3.2571271174769314,14,15
1,b8_p256_o256,decode_late,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<unsigned long, (int)2, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::<unnamed>::distribution_nullary_kernel<long, unsigned long, ulonglong2, at::CUDAGeneratorImpl *, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(unsigned long) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, unsigned long) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)",32,36.418,0.03781730769969647,1.1380625,1.12,1.2624,1.408,3.8662200010983576,15,16
1,b8_p256_o256,decode_late,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",32,25.635,0.02661998689883352,0.80109375,0.7685,0.9104,1.024,3.9945387165984005,17,17
1,b8_p256_o256,decode_late,triton_per_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_1,32,21.857,0.022696822845633086,0.68303125,0.672,0.71895,0.832,3.806560827194949,18,18
1,b8_p256_o256,decode_late,triton_per_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_3,32,20.8,0.021599209186492576,0.65,0.64,0.672,0.704,3.384615384615384,19,19
1,b8_p256_o256,full_request,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params),28816,491310.999,63.103481395844916,17.0499375,11.425,16.353,1180.08,0.24019002269476974,1,1
1,b8_p256_o256,full_request,triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0,14592,15147.831,1.9455718956861843,1.0380914884868422,0.896,1.024,425.309,2.8077221088616584,6,2
1,b8_p256_o256,full_request,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,14336,14253.485,1.8307030116446763,0.9942442103794643,0.864,1.056,469.056,3.2908162459917696,7,3
1,b8_p256_o256,full_request,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_0,7168,8137.515,1.0451740902525752,1.1352559988839286,0.832,0.992,675.854,8.305410189720082,8,4
1,b8_p256_o256,full_request,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_1,7168,6567.893,0.8435734485467933,0.9162797154017858,0.8,0.832,395.642,6.023880108887279,10,5
1,b8_p256_o256,full_request,store_kvcache_kernel,7168,5963.209,0.7659084550456705,0.8319208984375001,0.768,0.8,387.546,6.498950481192257,11,6
1,b8_p256_o256,full_request,triton_poi_fused_mul_silu_split_0,7168,5157.26,0.6623931911272664,0.7194838169642858,0.64,0.736,392.218,7.605162431213474,13,7
1,b8_p256_o256,full_request,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)1, (bool)0>(flash::Flash_fwd_params)",7140,153549.378,19.72172480910927,21.50551512605042,19.585,22.498,865.562,0.5637027067605574,2,8
1,b8_p256_o256,full_request,"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (int)4, (int)3, (bool)1>(flash::Flash_fwd_params)",7140,21147.961,2.716222446148725,2.961899299719888,2.432,2.497,813.559,3.846985532080374,3,9
1,b8_p256_o256,full_request,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",7140,7128.034,0.9155173847592815,0.9983240896358544,0.896,0.96,407.356,5.714843672182259,9,10
1,b8_p256_o256,full_request,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)",510,276.269,0.03548370734063025,0.5417039215686275,0.544,0.6260499999999986,0.768,0.2779899301043548,20,11
1,b8_p256_o256,full_request,triton_red_fused__softmax__to_copy_argmax_clamp_min_div_exponential_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_4,256,19215.415,2.468008217674645,75.06021484375,73.829,74.189,379.962,1.97738118068228,4,12
1,b8_p256_o256,full_request,triton_red_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_0,256,1111.14,0.14271368331035295,4.340390625,4.224,5.51275,7.552,0.6796623287794517,17,13
1,b8_p256_o256,full_request,triton_red_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_2,256,1046.327,0.13438916798699682,4.08721484375,4.064,4.192,6.752,0.6453049572456794,18,14
1,b8_p256_o256,full_request,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<unsigned long, (int)2, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::<unnamed>::distribution_nullary_kernel<long, unsigned long, ulonglong2, at::CUDAGeneratorImpl *, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(unsigned long) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, unsigned long) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)",256,288.75100000000003,0.03708688263364447,1.1279335937500001,1.12,1.248,1.408,0.48761735890092145,19,15
1,b8_p256_o256,full_request,triton_per_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_1,256,174.38,0.02239718855919087,0.681171875,0.672,0.736,0.896,0.5138203922468173,22,16
1,b8_p256_o256,full_request,triton_per_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_3,256,165.577,0.02126654025728379,0.64678515625,0.64,0.673,0.8,0.48315889284139707,23,17
1,b8_p256_o256,full_request,"void at::native::<unnamed>::indexSelectSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long)",255,1620.1109999999999,0.2080853971431315,6.353376470588235,4.512,4.768,474.784,29.30564634151611,16,18
1,b8_p256_o256,full_request,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",255,201.546,0.025886361769415545,0.7903764705882353,0.768,0.928,1.12,0.5557044049497386,21,19
1,b8_p256_o256,full_request,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),56,16146.345,2.0738200109344462,288.3275892857143,249.777,577.6872500000001,722.801,4.476561104076496,5,20
1,b8_p256_o256,full_request,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x256_32x4_tn_align8>(T1::Params),28,5406.062,0.6943490651260265,193.07364285714286,147.274,555.9674999999999,640.907,11.855339431919205,12,21
1,b8_p256_o256,full_request,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x6_tn_align8>(T1::Params),28,2766.302,0.35530099498604667,98.7965,98.583,99.78394999999999,102.695,3.71235678534014,14,22
1,b8_p256_o256,full_request,"void flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)128, (int)128, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)128, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0>(flash::Flash_fwd_params)",28,1788.248,0.2296807411778642,63.866,52.179500000000004,52.644,383.13,21.424880665321588,15,23
1,b8_p256_o256,full_request,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",2,7.713,0.0009906498185401947,3.8565,3.8565,6.57855,6.881,89.2130169843122,24,24
1,b8_p256_o256,full_request,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<int>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)",1,1.12,0.0001438516526338673,1.12,1.12,1.12,1.12,100.0,25,25
1,b8_p256_o256,full_request,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1,0.992,0.0001274114637614253,0.992,0.992,0.992,0.992,100.0,26,26
1,b8_p256_o256,prefill,triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0,57,388.189,1.3223951823935092,6.810333333333333,7.104,7.8794,11.521,2.96788420073727,8,1
1,b8_p256_o256,prefill,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_256x128_32x3_tn_align8>(T1::Params),56,16146.345,55.00374518923392,288.3275892857143,249.777,577.6872500000001,722.801,4.476561104076496,1,2
1,b8_p256_o256,prefill,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,56,395.06600000000003,1.345822202915266,7.05475,7.1365,9.185,9.249,2.3411278115555376,7,3
1,b8_p256_o256,prefill,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x256_32x4_tn_align8>(T1::Params),28,5406.062,18.41615899605764,193.07364285714286,147.274,555.9674999999999,640.907,11.855339431919205,2,4
1,b8_p256_o256,prefill,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_128x128_32x6_tn_align8>(T1::Params),28,2766.302,9.423616943925586,98.7965,98.583,99.78394999999999,102.695,3.71235678534014,3,5
1,b8_p256_o256,prefill,"void flash::flash_fwd_kernel<Flash_fwd_kernel_traits<(int)128, (int)128, (int)64, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)128, (int)64, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)1, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)0>(flash::Flash_fwd_params)",28,1788.248,6.091802034897507,63.866,52.179500000000004,52.644,383.13,21.424880665321588,4,6
1,b8_p256_o256,prefill,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_0,28,831.161,2.831412796842186,29.684321428571426,17.153,18.27975,362.169,43.57386836004096,6,7
1,b8_p256_o256,prefill,triton_poi_fused_mul_silu_split_0,28,233.364,0.7949721124093647,8.334428571428571,8.273,8.7146,8.768,3.757220479594111,9,8
1,b8_p256_o256,prefill,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_1,28,229.811,0.7828685492402793,8.207535714285715,8.224499999999999,8.41665,8.417,3.6625748985035527,10,9
1,b8_p256_o256,prefill,store_kvcache_kernel,28,153.864,0.5241493508156977,5.4951428571428576,5.472,5.767049999999999,6.368,4.138719908490615,11,10
1,b8_p256_o256,prefill,"void at::native::vectorized_gather_kernel<(int)16, long>(char *, char *, T2 *, int, long, long, long, long, bool)",2,7.713,0.026274917738011987,3.8565,3.8565,6.57855,6.881,89.2130169843122,13,11
1,b8_p256_o256,prefill,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params),1,921.566,3.1393842655450226,921.566,921.566,921.566,921.566,100.0,5,12
1,b8_p256_o256,prefill,triton_red_fused__softmax__to_copy_argmax_clamp_min_div_exponential_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_4,1,74.149,0.25259417546426177,74.149,74.149,74.149,74.149,100.0,12,13
1,b8_p256_o256,prefill,triton_red_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_0,1,4.608,0.01569750044558009,4.608,4.608,4.608,4.608,100.0,14,14
1,b8_p256_o256,prefill,triton_red_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_2,1,4.032,0.01373531288988258,4.032,4.032,4.032,4.032,100.0,15,15
1,b8_p256_o256,prefill,"void at::native::unrolled_elementwise_kernel<at::native::CUDAFunctorOnSelf_add<int>, std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithoutCast, at::native::memory::StoreWithoutCast>(int, T1, T2, T4, T5, T6, T7)",1,1.12,0.0038153646916340507,1.12,1.12,1.12,1.12,100.0,16,16
1,b8_p256_o256,prefill,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<unsigned long, (int)2, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::<unnamed>::distribution_nullary_kernel<long, unsigned long, ulonglong2, at::CUDAGeneratorImpl *, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(unsigned long) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, unsigned long) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)",1,1.088,0.0037063542718730777,1.088,1.088,1.088,1.088,100.0,17,17
1,b8_p256_o256,prefill,"void at::native::unrolled_elementwise_kernel<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)], std::array<char *, (unsigned long)2>, (int)4, TrivialOffsetCalculator<(int)1, unsigned int>, TrivialOffsetCalculator<(int)1, unsigned int>, at::native::memory::LoadWithCast<(int)1>, at::native::memory::StoreWithCast<(int)1>>(int, T1, T2, T4, T5, T6, T7)",1,0.992,0.0033793230125901586,0.992,0.992,0.992,0.992,100.0,18,18
1,b8_p256_o256,prefill,triton_per_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_1,1,0.672,0.00228921881498043,0.672,0.672,0.672,0.672,100.0,19,19
1,b8_p256_o256,prefill,triton_per_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_3,1,0.64,0.0021802083952194573,0.64,0.64,0.64,0.64,100.0,20,20
1,b8_p64_o256,decode_all,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params),28815,498141.8,71.24821243816832,17.287586326566025,11.425,16.289,1374.301,0.27588550087545355,1,1
1,b8_p64_o256,decode_all,triton_per_fused__to_copy_add_mean_mul_pow_rsqrt_0,14535,14140.9,2.0225442780888785,0.9728861369109048,0.896,1.024,478.113,3.3810648544293507,5,2
1,b8_p64_o256,decode_all,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_0,14280,12942.05,1.8510751914121568,0.9063060224089636,0.864,1.024,309.813,2.393847960717197,6,3
1,b8_p64_o256,decode_all,"void flash::flash_fwd_splitkv_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (bool)0, (bool)0, (bool)0, (bool)0, (bool)1, (bool)0, (bool)1, (bool)0>(flash::Flash_fwd_params)",7140,99239.55500000001,14.19403249618741,13.899097338935574,11.456,16.129,642.476,0.647399114193932,2,4
1,b8_p64_o256,decode_all,"void flash::flash_fwd_splitkv_combine_kernel<Flash_fwd_kernel_traits<(int)128, (int)64, (int)128, (int)4, (bool)0, (bool)0, cutlass::bfloat16_t, Flash_kernel_traits<(int)128, (int)64, (int)128, (int)4, cutlass::bfloat16_t>>, (int)4, (int)3, (bool)1>(flash::Flash_fwd_params)",7140,18547.764,2.652849107874526,2.597726050420168,2.432,2.465,432.413,2.3313484040448222,4,5
1,b8_p64_o256,decode_all,"void cublasLt::splitKreduce_kernel<(int)32, (int)16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, (bool)0, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, (bool)1, (bool)0, (bool)0>(cublasLt::cublasSplitKParams<T6>, const T4 *, const T10 *, T9 *, T5 *, const T6 *, const T6 *, const T11 *, const T4 *, T11 *, void *, long, T6 *, int *, T6 *, T6 *, const T6 *, const T6 *, const T6 *, const T6 *, const T6 *)",7140,8497.482,1.2153776348933403,1.1901235294117647,0.896,0.96,903.454,10.632020167856783,7,6
1,b8_p64_o256,decode_all,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_1,7140,6485.798,0.9276505479665572,0.9083750700280112,0.8,0.832,738.866,11.392060005569093,8,7
1,b8_p64_o256,decode_all,triton_poi_fused__to_copy_add_cat_index_mul_split_sub_0,7140,6285.03,0.8989351076746842,0.8802563025210084,0.832,0.96,348.919,5.551588457016116,9,8
1,b8_p64_o256,decode_all,store_kvcache_kernel,7140,5997.236,0.8577725149140883,0.8399490196078432,0.768,0.769,591.368,9.86067581799349,10,9
1,b8_p64_o256,decode_all,triton_poi_fused_mul_silu_split_0,7140,4771.917,0.6825176207925271,0.6683357142857143,0.608,0.704,302.324,6.335483203081696,11,10
1,b8_p64_o256,decode_all,"void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<int>, std::array<char *, (unsigned long)1>>(int, T2, T3)",510,275.76099999999997,0.03944153714898395,0.5407078431372548,0.544,0.609,0.832,0.30171053919879903,16,11
1,b8_p64_o256,decode_all,triton_red_fused__softmax__to_copy_argmax_clamp_min_div_exponential_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_4,255,19756.253,2.82569684119301,77.47550196078431,73.829,74.245,476.321,2.4109885614443187,3,12
1,b8_p64_o256,decode_all,"void at::native::<unnamed>::indexSelectSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long)",255,1147.205,0.16408240695747453,4.498843137254902,4.512,4.7043,4.929,0.4296529390998122,12,13
1,b8_p64_o256,decode_all,triton_red_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_0,255,1070.92,0.15317151795790518,4.199686274509804,4.192,5.379199999999996,7.264,0.6782952975012139,13,14
1,b8_p64_o256,decode_all,triton_red_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_2,255,1040.3600000000001,0.14880058307127167,4.079843137254902,4.065,4.161,4.289,0.4122611403744857,14,15
1,b8_p64_o256,decode_all,"void at::native::<unnamed>::distribution_elementwise_grid_stride_kernel<unsigned long, (int)2, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::<unnamed>::distribution_nullary_kernel<long, unsigned long, ulonglong2, at::CUDAGeneratorImpl *, void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(curandStatePhilox4_32_10 *) (instance 1)], void at::native::templates::cuda::random_from_to_kernel<at::CUDAGeneratorImpl *>(at::TensorIteratorBase &, unsigned long, long, T1)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(unsigned long) (instance 1)]>(at::TensorIteratorBase &, T4, const T5 &, T6)::[lambda(int, unsigned long) (instance 1)]>(long, at::PhiloxCudaState, T3, T4)",255,286.902,0.04103501180775306,1.1251058823529412,1.12,1.1935999999999993,1.44,0.5019135453918063,15,16
1,b8_p64_o256,decode_all,"void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 3)]::operator ()() const::[lambda(int) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)",255,196.363,0.02808540206623103,0.7700509803921569,0.768,0.928,1.153,0.5871778288170378,17,17
1,b8_p64_o256,decode_all,triton_per_fused__to_copy_amax_ge_mul_neg_scalar_tensor_unsqueeze_where_1,255,174.28300000000002,0.024927344399448693,0.6834627450980393,0.672,0.768,0.96,0.5508282506039028,18,18
1,b8_p64_o256,decode_all,triton_per_fused__softmax__to_copy_div_ge_mul_neg_scalar_tensor_sub_unsqueeze_where_3,255,166.348,0.02379241742544879,0.6523450980392157,0.64,0.704,0.832,0.5001562988433885,19,19
1,b8_p64_o256,decode_early,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x2_tn_align8>(T1::Params),3616,64150.265,76.50116823300623,17.740670630530975,11.424,16.257,1291.704,2.0135598816310423,1,1
